date,ticker,shares_outstanding
2025-09-17,RELIANCE.NS,13532472634.0
2025-09-20,RELIANCE.NS,13532472634.0
2025-09-20,RELIANCE.NS,13605548371.0
2025-09-23,RELIANCE.NS,13532472634.0
2025-09-23,RELIANCE.NS,13695960007.0
2025-09-26,RELIANCE.NS,13636993335.0
2025-09-26,RELIANCE.NS,13532472634.0
2025-09-27,RELIANCE.NS,13532472634.0
2025-09-30,RELIANCE.NS,13579788972.0
2025-10-01,RELIANCE.NS,13667400514.0
2025-10-02,RELIANCE.NS,13532472634.0
2025-10-02,RELIANCE.NS,13573009741.0
2025-10-02,RELIANCE.NS,13620467817.0
2025-10-07,RELIANCE.NS,13532472634.0
2025-10-09,RELIANCE.NS,13532472634.0
2025-10-10,RELIANCE.NS,13532472634.0
2025-10-11,RELIANCE.NS,13532472634.0
2025-10-14,RELIANCE.NS,13598412682.0
2025-10-14,RELIANCE.NS,13532472634.0
2025-10-15,RELIANCE.NS,13532472634.0
2025-10-16,RELIANCE.NS,13532472634.0
2025-11-01,RELIANCE.NS,13551591440.0
2025-11-01,RELIANCE.NS,13532472634.0
2025-11-04,RELIANCE.NS,13547967484.0
2025-11-05,RELIANCE.NS,13654651635.0
2025-11-07,RELIANCE.NS,13532472634.0
2025-11-08,RELIANCE.NS,13609382492.0
2025-11-11,RELIANCE.NS,13532472634.0
2025-11-14,RELIANCE.NS,13537846572.0
2025-11-14,RELIANCE.NS,13532472634.0
2025-11-17,RELIANCE.NS,13532971224.0
2026-01-23,RELIANCE.NS,13532472635.0
2019-01-05,TCS.NS,3752379904.0
2019-01-07,TCS.NS,3752379904.0
2019-01-08,TCS.NS,3752379904.0
2019-01-09,TCS.NS,3752379904.0
2019-01-10,TCS.NS,3752379904.0
2019-01-12,TCS.NS,3752379904.0
2019-01-14,TCS.NS,3752379904.0
2019-01-16,TCS.NS,3752379904.0
2019-01-17,TCS.NS,3752379904.0
2019-01-20,TCS.NS,3752379904.0
2019-01-22,TCS.NS,3752379904.0
2019-01-25,TCS.NS,3752379904.0
2019-01-26,TCS.NS,3752379904.0
2019-01-28,TCS.NS,3752379904.0
2019-01-30,TCS.NS,3752379904.0
2019-02-04,TCS.NS,3752379904.0
2019-02-07,TCS.NS,3752379904.0
2019-02-10,TCS.NS,3752379904.0
2019-02-11,TCS.NS,3752379904.0
2019-02-14,TCS.NS,3752379904.0
2019-02-15,TCS.NS,3752379904.0
2019-02-18,TCS.NS,3752379904.0
2019-02-26,TCS.NS,3752379904.0
2019-03-01,TCS.NS,3752379904.0
2019-03-10,TCS.NS,3752379904.0
2019-03-11,TCS.NS,3752379904.0
2019-03-15,TCS.NS,3752379904.0
2019-03-17,TCS.NS,3752379904.0
2019-03-18,TCS.NS,3752379904.0
2019-03-27,TCS.NS,3752379904.0
2019-03-30,TCS.NS,3752379904.0
2019-04-02,TCS.NS,3752379904.0
2019-04-06,TCS.NS,3752379904.0
2019-04-14,TCS.NS,3752379904.0
2019-04-15,TCS.NS,3752379904.0
2019-04-17,TCS.NS,3752379904.0
2019-04-19,TCS.NS,3752379904.0
2019-04-21,TCS.NS,3752379904.0
2019-04-29,TCS.NS,3752379904.0
2019-05-02,TCS.NS,3752379904.0
2019-05-03,TCS.NS,3752379904.0
2019-05-05,TCS.NS,3752379904.0
2019-05-07,TCS.NS,3752379904.0
2019-05-09,TCS.NS,3752379904.0
2019-05-12,TCS.NS,3752379904.0
2019-05-13,TCS.NS,3752379904.0
2019-05-20,TCS.NS,3752379904.0
2019-05-22,TCS.NS,3752379904.0
2019-05-23,TCS.NS,3752379904.0
2019-05-28,TCS.NS,3752379904.0
2019-06-01,TCS.NS,3752379904.0
2019-06-03,TCS.NS,3752379904.0
2019-06-05,TCS.NS,3752379904.0
2019-06-07,TCS.NS,3752379904.0
2019-06-10,TCS.NS,3752379904.0
2019-06-11,TCS.NS,3752379904.0
2019-06-13,TCS.NS,3752379904.0
2019-06-17,TCS.NS,3752379904.0
2019-06-19,TCS.NS,3752379904.0
2019-06-21,TCS.NS,3752379904.0
2019-06-22,TCS.NS,3752379904.0
2019-06-23,TCS.NS,3752379904.0
2019-06-24,TCS.NS,3752379904.0
2019-06-26,TCS.NS,3765129984.0
2019-06-28,TCS.NS,3752379904.0
2019-07-02,TCS.NS,3773189888.0
2019-07-03,TCS.NS,3773410048.0
2019-07-04,TCS.NS,3752379904.0
2019-07-05,TCS.NS,3776620032.0
2019-07-06,TCS.NS,3760770048.0
2019-07-10,TCS.NS,3627369984.0
2019-07-11,TCS.NS,3679849984.0
2019-07-12,TCS.NS,3742330112.0
2019-07-13,TCS.NS,3752379904.0
2019-07-16,TCS.NS,3820219904.0
2019-07-17,TCS.NS,3682959872.0
2019-07-18,TCS.NS,3752379904.0
2019-07-23,TCS.NS,3811909888.0
2019-07-24,TCS.NS,3752379904.0
2019-08-05,TCS.NS,3709420032.0
2019-08-06,TCS.NS,3752379904.0
2019-08-07,TCS.NS,3680130048.0
2019-08-08,TCS.NS,3696150016.0
2019-08-09,TCS.NS,3825570048.0
2019-08-10,TCS.NS,3752379904.0
2019-08-22,TCS.NS,3751439872.0
2019-08-23,TCS.NS,3752379904.0
2019-08-30,TCS.NS,3762129920.0
2019-09-02,TCS.NS,3718589952.0
2019-09-07,TCS.NS,3792950016.0
2019-09-09,TCS.NS,3823680000.0
2019-09-11,TCS.NS,3849339904.0
2019-09-12,TCS.NS,3752379904.0
2019-09-20,TCS.NS,3688160000.0
2019-09-21,TCS.NS,3752379904.0
2019-10-01,TCS.NS,3831130112.0
2019-10-02,TCS.NS,3752379904.0
2019-10-05,TCS.NS,3751840000.0
2019-10-08,TCS.NS,3810380032.0
2019-10-09,TCS.NS,3752379904.0
2019-10-15,TCS.NS,3816880128.0
2019-10-16,TCS.NS,3752379904.0
2019-10-24,TCS.NS,3786589952.0
2019-10-25,TCS.NS,3752379904.0
2019-11-04,TCS.NS,3869600000.0
2019-11-07,TCS.NS,3752379904.0
2019-11-07,TCS.NS,3881860096.0
2019-11-08,TCS.NS,3743059968.0
2019-11-09,TCS.NS,3737679872.0
2019-11-10,TCS.NS,3752379904.0
2019-11-15,TCS.NS,3891069952.0
2019-11-16,TCS.NS,3752379904.0
2019-11-28,TCS.NS,3766409984.0
2019-11-29,TCS.NS,3752379904.0
2019-12-05,TCS.NS,3802700032.0
2019-12-06,TCS.NS,3752379904.0
2019-12-18,TCS.NS,3819780096.0
2019-12-19,TCS.NS,3752379904.0
2019-12-23,TCS.NS,3742030080.0
2019-12-24,TCS.NS,3752379904.0
2019-12-30,TCS.NS,3746510080.0
2019-12-31,TCS.NS,3752379904.0
2020-01-08,TCS.NS,3679399936.0
2020-01-09,TCS.NS,3752379904.0
2020-01-10,TCS.NS,3761590016.0
2020-01-11,TCS.NS,3752379904.0
2020-01-12,TCS.NS,3670190080.0
2020-01-13,TCS.NS,3683000064.0
2020-01-14,TCS.NS,3792130048.0
2020-01-17,TCS.NS,3772440064.0
2020-01-18,TCS.NS,3752379904.0
2020-01-20,TCS.NS,3785700096.0
2020-01-21,TCS.NS,3752379904.0
2020-01-23,TCS.NS,3691429888.0
2020-01-24,TCS.NS,3725260032.0
2020-01-26,TCS.NS,3752379904.0
2020-02-04,TCS.NS,3794710016.0
2020-02-05,TCS.NS,3752379904.0
2020-02-07,TCS.NS,3720570112.0
2020-02-08,TCS.NS,3752379904.0
2020-02-10,TCS.NS,3766840064.0
2020-02-11,TCS.NS,3752379904.0
2020-02-12,TCS.NS,3737540096.0
2020-02-13,TCS.NS,3782619904.0
2020-02-14,TCS.NS,3789029888.0
2020-02-15,TCS.NS,3752379904.0
2020-03-03,TCS.NS,3752379904.0
2020-03-04,TCS.NS,3752379904.0
2020-05-09,TCS.NS,3752379904.0
2020-08-28,TCS.NS,3752379904.0
2020-11-26,TCS.NS,3752379904.0
2021-01-08,TCS.NS,3699049984.0
2021-03-17,TCS.NS,3699049984.0
2021-04-23,TCS.NS,3729590016.0
2021-04-24,TCS.NS,3740750080.0
2021-04-27,TCS.NS,3699049984.0
2021-10-01,TCS.NS,3699049984.0
2021-10-01,TCS.NS,3715069952.0
2022-02-04,TCS.NS,3729609984.0
2022-02-05,TCS.NS,3699049984.0
2022-02-11,TCS.NS,3699049984.0
2022-02-18,TCS.NS,3727300096.0
2022-02-19,TCS.NS,3699049984.0
2022-02-25,TCS.NS,3875379968.0
2022-02-26,TCS.NS,3699049984.0
2022-03-04,TCS.NS,3700879872.0
2022-03-05,TCS.NS,3699049984.0
2022-03-17,TCS.NS,3704450048.0
2022-03-18,TCS.NS,3699049984.0
2022-03-31,TCS.NS,3659049984.0
2022-05-05,TCS.NS,3724930048.0
2022-05-05,TCS.NS,3659049984.0
2022-05-13,TCS.NS,3662650112.0
2022-05-14,TCS.NS,3659049984.0
2022-06-08,TCS.NS,3733319936.0
2022-06-09,TCS.NS,3659049984.0
2022-06-11,TCS.NS,3732229888.0
2022-06-11,TCS.NS,3659049984.0
2022-06-18,TCS.NS,3659049984.0
2022-06-18,TCS.NS,3721949952.0
2022-07-27,TCS.NS,3659049984.0
2022-07-27,TCS.NS,3718769920.0
2022-09-02,TCS.NS,3659049984.0
2022-09-27,TCS.NS,3643960064.0
2022-10-01,TCS.NS,3659049984.0
2022-10-12,TCS.NS,3717459968.0
2022-10-13,TCS.NS,3622230016.0
2022-10-13,TCS.NS,3659049984.0
2022-10-28,TCS.NS,3664499968.0
2022-10-28,TCS.NS,3659049984.0
2022-11-03,TCS.NS,3659049984.0
2022-11-03,TCS.NS,3679369984.0
2022-11-04,TCS.NS,3659049984.0
2022-11-04,TCS.NS,3698929920.0
2022-12-03,TCS.NS,3743379968.0
2022-12-04,TCS.NS,3659049984.0
2022-12-06,TCS.NS,3673200128.0
2022-12-07,TCS.NS,3659049984.0
2023-01-21,TCS.NS,3659049984.0
2023-01-21,TCS.NS,3669929984.0
2023-01-26,TCS.NS,3666040064.0
2023-01-27,TCS.NS,3659049984.0
2023-02-11,TCS.NS,3659049984.0
2023-02-11,TCS.NS,3662459904.0
2023-03-03,TCS.NS,3659049984.0
2023-03-03,TCS.NS,3729829888.0
2023-03-16,TCS.NS,3677410048.0
2023-03-16,TCS.NS,3659049984.0
2023-03-17,TCS.NS,3675020032.0
2023-03-18,TCS.NS,3681609984.0
2023-03-21,TCS.NS,3659049984.0
2023-03-21,TCS.NS,3723770112.0
2023-03-25,TCS.NS,3659049984.0
2023-03-25,TCS.NS,3663920128.0
2023-03-30,TCS.NS,3686060032.0
2023-04-01,TCS.NS,3659049984.0
2023-04-04,TCS.NS,3665799936.0
2023-04-06,TCS.NS,3659049984.0
2023-04-25,TCS.NS,3675200000.0
2023-04-27,TCS.NS,3659049984.0
2023-05-04,TCS.NS,3704499968.0
2023-05-05,TCS.NS,3659049984.0
2023-05-15,TCS.NS,3667820032.0
2023-05-17,TCS.NS,3659049984.0
2023-05-19,TCS.NS,3659049984.0
2023-05-20,TCS.NS,3659049984.0
2023-06-10,TCS.NS,3685270016.0
2023-06-13,TCS.NS,3659049984.0
2023-06-23,TCS.NS,3681309952.0
2023-06-24,TCS.NS,3659049984.0
2023-06-28,TCS.NS,3667879936.0
2023-06-29,TCS.NS,3659049984.0
2023-07-12,TCS.NS,3659549952.0
2023-07-13,TCS.NS,3659049984.0
2023-08-22,TCS.NS,3659049984.0
2023-08-23,TCS.NS,3680150016.0
2023-08-24,TCS.NS,3659049984.0
2023-10-19,TCS.NS,3659049984.0
2023-10-22,TCS.NS,3659049984.0
2023-10-23,TCS.NS,3659049984.0
2023-10-24,TCS.NS,3659049984.0
2023-10-26,TCS.NS,3680689920.0
2023-10-26,TCS.NS,3659049984.0
2023-10-27,TCS.NS,3717550080.0
2023-10-27,TCS.NS,3659049984.0
2023-10-28,TCS.NS,3659049984.0
2023-11-01,TCS.NS,3659049984.0
2023-11-01,TCS.NS,3669700096.0
2023-11-02,TCS.NS,3700910080.0
2023-11-02,TCS.NS,3659049984.0
2023-11-04,TCS.NS,3669100032.0
2023-11-05,TCS.NS,3669100032.0
2023-11-07,TCS.NS,3659049984.0
2023-11-08,TCS.NS,3669690112.0
2023-11-09,TCS.NS,3659049984.0
2023-11-10,TCS.NS,3659049984.0
2023-11-14,TCS.NS,3659049984.0
2023-11-16,TCS.NS,3659049984.0
2023-11-17,TCS.NS,3659049984.0
2023-11-18,TCS.NS,3659049984.0
2023-11-24,TCS.NS,3659049984.0
2023-11-29,TCS.NS,3659049984.0
2023-12-02,TCS.NS,3659049984.0
2023-12-05,TCS.NS,3659049984.0
2023-12-06,TCS.NS,3659049984.0
2023-12-07,TCS.NS,3659049984.0
2023-12-08,TCS.NS,3659049984.0
2023-12-09,TCS.NS,3659049984.0
2023-12-12,TCS.NS,3659049984.0
2023-12-13,TCS.NS,3659049984.0
2023-12-14,TCS.NS,3739030016.0
2023-12-14,TCS.NS,3618089984.0
2023-12-19,TCS.NS,3619770112.0
2023-12-19,TCS.NS,3618089984.0
2023-12-20,TCS.NS,3658860032.0
2023-12-20,TCS.NS,3618089984.0
2023-12-21,TCS.NS,3652689920.0
2023-12-21,TCS.NS,3618089984.0
2023-12-22,TCS.NS,3618089984.0
2023-12-29,TCS.NS,3628849920.0
2023-12-29,TCS.NS,3618089984.0
2024-01-03,TCS.NS,3644770048.0
2024-01-03,TCS.NS,3618089984.0
2024-01-05,TCS.NS,3642710016.0
2024-01-05,TCS.NS,3618089984.0
2024-01-18,TCS.NS,3618089984.0
2024-01-20,TCS.NS,3618089984.0
2024-01-24,TCS.NS,3697609984.0
2024-01-24,TCS.NS,3618089984.0
2024-01-25,TCS.NS,3618089984.0
2024-01-26,TCS.NS,3648000000.0
2024-01-26,TCS.NS,3618089984.0
2024-01-30,TCS.NS,3618089984.0
2024-01-30,TCS.NS,3626939904.0
2024-01-31,TCS.NS,3618089984.0
2024-02-01,TCS.NS,3618089984.0
2024-02-02,TCS.NS,3618089984.0
2024-02-03,TCS.NS,3618089984.0
2024-02-09,TCS.NS,3618089984.0
2024-02-13,TCS.NS,3629499904.0
2024-02-13,TCS.NS,3618089984.0
2024-02-14,TCS.NS,3618089984.0
2024-02-15,TCS.NS,3661680128.0
2024-02-15,TCS.NS,3618089984.0
2024-02-16,TCS.NS,3618089984.0
2024-02-17,TCS.NS,3618089984.0
2024-02-20,TCS.NS,3639689984.0
2024-02-20,TCS.NS,3618089984.0
2024-02-21,TCS.NS,3683749888.0
2024-02-21,TCS.NS,3618089984.0
2024-02-22,TCS.NS,3653570048.0
2024-02-22,TCS.NS,3618089984.0
2024-02-23,TCS.NS,3618089984.0
2024-02-24,TCS.NS,3649339904.0
2024-02-24,TCS.NS,3618089984.0
2024-02-28,TCS.NS,3618089984.0
2024-03-01,TCS.NS,3618089984.0
2024-03-01,TCS.NS,3639160064.0
2024-03-02,TCS.NS,3618089984.0
2024-03-02,TCS.NS,3618749952.0
2024-03-05,TCS.NS,3630190080.0
2024-03-05,TCS.NS,3618089984.0
2024-03-07,TCS.NS,3618089984.0
2024-03-08,TCS.NS,3618089984.0
2024-03-12,TCS.NS,3618089984.0
2024-03-13,TCS.NS,3618089984.0
2024-03-14,TCS.NS,3618089984.0
2024-03-15,TCS.NS,3618089984.0
2024-03-16,TCS.NS,3618089984.0
2024-03-19,TCS.NS,3676250112.0
2024-03-19,TCS.NS,3618089984.0
2024-03-20,TCS.NS,3618089984.0
2024-03-20,TCS.NS,3777459968.0
2024-03-21,TCS.NS,3623920128.0
2024-03-21,TCS.NS,3618089984.0
2024-03-23,TCS.NS,3675490048.0
2024-03-23,TCS.NS,3618089984.0
2024-03-27,TCS.NS,3649250048.0
2024-03-27,TCS.NS,3618089984.0
2024-04-02,TCS.NS,3618089984.0
2024-04-03,TCS.NS,3618089984.0
2024-04-03,TCS.NS,3648780032.0
2024-04-06,TCS.NS,3618089984.0
2024-04-09,TCS.NS,3624189952.0
2024-04-09,TCS.NS,3618089984.0
2024-04-10,TCS.NS,3641920000.0
2024-04-10,TCS.NS,3618089984.0
2024-04-11,TCS.NS,3618089984.0
2024-04-13,TCS.NS,3618089984.0
2024-04-16,TCS.NS,3673349888.0
2024-04-16,TCS.NS,3618089984.0
2024-04-17,TCS.NS,3618089984.0
2024-04-17,TCS.NS,3681989888.0
2024-04-19,TCS.NS,3628209920.0
2024-04-19,TCS.NS,3618089984.0
2024-04-20,TCS.NS,3618089984.0
2024-04-24,TCS.NS,3618089984.0
2024-04-25,TCS.NS,3659310080.0
2024-04-25,TCS.NS,3618089984.0
2024-04-27,TCS.NS,3618089984.0
2024-04-30,TCS.NS,3618089984.0
2024-05-01,TCS.NS,3665009920.0
2024-05-01,TCS.NS,3618089984.0
2024-05-03,TCS.NS,3618089984.0
2024-05-04,TCS.NS,3618089984.0
2024-05-04,TCS.NS,3636819968.0
2024-05-07,TCS.NS,3618089984.0
2024-05-08,TCS.NS,3618089984.0
2024-05-09,TCS.NS,3618089984.0
2024-05-09,TCS.NS,3619909888.0
2024-05-10,TCS.NS,3633390080.0
2024-05-10,TCS.NS,3618089984.0
2024-05-11,TCS.NS,3679689984.0
2024-05-11,TCS.NS,3618089984.0
2024-05-15,TCS.NS,3618089984.0
2024-05-16,TCS.NS,3637479936.0
2024-05-16,TCS.NS,3618089984.0
2024-05-18,TCS.NS,3618089984.0
2024-05-18,TCS.NS,3681169920.0
2024-05-22,TCS.NS,3618089984.0
2024-05-22,TCS.NS,3631249920.0
2024-05-23,TCS.NS,3618089984.0
2024-05-25,TCS.NS,3659399936.0
2024-05-25,TCS.NS,3618089984.0
2024-05-28,TCS.NS,3620389888.0
2024-05-28,TCS.NS,3618089984.0
2024-05-29,TCS.NS,3618089984.0
2024-05-30,TCS.NS,3652570112.0
2024-05-30,TCS.NS,3618089984.0
2024-05-31,TCS.NS,3683500032.0
2024-05-31,TCS.NS,3618089984.0
2024-06-01,TCS.NS,3618089984.0
2024-06-11,TCS.NS,3618089984.0
2024-06-12,TCS.NS,3624290048.0
2024-06-13,TCS.NS,3637400064.0
2024-06-13,TCS.NS,3618089984.0
2024-06-15,TCS.NS,3618089984.0
2024-06-15,TCS.NS,3661609984.0
2024-06-20,TCS.NS,3618089984.0
2024-06-20,TCS.NS,3630840064.0
2024-06-21,TCS.NS,3618089984.0
2024-06-21,TCS.NS,3631889920.0
2024-06-22,TCS.NS,3618089984.0
2024-06-25,TCS.NS,3618089984.0
2024-06-28,TCS.NS,3618089984.0
2024-07-03,TCS.NS,3618089984.0
2024-07-04,TCS.NS,3618089984.0
2024-07-04,TCS.NS,3665669888.0
2024-07-05,TCS.NS,3618089984.0
2024-07-09,TCS.NS,3634939904.0
2024-07-09,TCS.NS,3618089984.0
2024-07-10,TCS.NS,3625080064.0
2024-07-10,TCS.NS,3618089984.0
2024-07-11,TCS.NS,3688750080.0
2024-07-11,TCS.NS,3618089984.0
2024-07-12,TCS.NS,3618089984.0
2024-07-13,TCS.NS,3618089984.0
2024-07-16,TCS.NS,3618089984.0
2024-07-16,TCS.NS,3630889984.0
2024-07-17,TCS.NS,3618089984.0
2024-07-19,TCS.NS,3618089984.0
2024-07-20,TCS.NS,3618089984.0
2024-07-25,TCS.NS,3618089984.0
2024-07-26,TCS.NS,3618089984.0
2024-07-30,TCS.NS,3618089984.0
2024-07-31,TCS.NS,3618089984.0
2024-08-02,TCS.NS,3618089984.0
2024-08-03,TCS.NS,3618089984.0
2024-08-03,TCS.NS,3714429952.0
2024-08-08,TCS.NS,3618089984.0
2024-08-09,TCS.NS,3642279936.0
2024-08-09,TCS.NS,3618089984.0
2024-08-10,TCS.NS,3618089984.0
2024-08-13,TCS.NS,3646629888.0
2024-08-13,TCS.NS,3618089984.0
2024-08-14,TCS.NS,3618089984.0
2024-08-15,TCS.NS,3618089984.0
2024-08-17,TCS.NS,3618089984.0
2024-08-20,TCS.NS,3618089984.0
2024-08-23,TCS.NS,3657870080.0
2024-08-23,TCS.NS,3618089984.0
2024-08-24,TCS.NS,3648969984.0
2024-08-24,TCS.NS,3618089984.0
2024-08-28,TCS.NS,3618089984.0
2024-08-29,TCS.NS,3618089984.0
2024-08-30,TCS.NS,3618089984.0
2024-08-31,TCS.NS,3618089984.0
2024-09-04,TCS.NS,3625060096.0
2024-09-04,TCS.NS,3618089984.0
2024-09-05,TCS.NS,3618089984.0
2024-09-06,TCS.NS,3620750080.0
2024-09-06,TCS.NS,3618089984.0
2024-09-07,TCS.NS,3633669888.0
2024-09-07,TCS.NS,3618089984.0
2024-09-10,TCS.NS,3618089984.0
2024-09-10,TCS.NS,3623940096.0
2024-09-11,TCS.NS,3618089984.0
2024-09-12,TCS.NS,3618089984.0
2024-09-12,TCS.NS,3641110016.0
2024-09-13,TCS.NS,3618089984.0
2024-09-14,TCS.NS,3618089984.0
2024-09-17,TCS.NS,3618089984.0
2024-09-17,TCS.NS,3625580032.0
2024-09-20,TCS.NS,3618089984.0
2024-09-20,TCS.NS,3660199936.0
2024-09-21,TCS.NS,3618089984.0
2024-09-26,TCS.NS,3618089984.0
2024-09-27,TCS.NS,3618089984.0
2024-09-28,TCS.NS,3618089984.0
2024-10-01,TCS.NS,3652160000.0
2024-10-01,TCS.NS,3618089984.0
2024-10-04,TCS.NS,3618089984.0
2024-10-04,TCS.NS,3665230080.0
2024-10-05,TCS.NS,3618089984.0
2024-10-08,TCS.NS,3618089984.0
2024-10-09,TCS.NS,3618089984.0
2024-10-10,TCS.NS,3618089984.0
2024-10-12,TCS.NS,3686279936.0
2024-10-12,TCS.NS,3618089984.0
2024-10-15,TCS.NS,3629060096.0
2024-10-15,TCS.NS,3618089984.0
2024-10-16,TCS.NS,3635529984.0
2024-10-16,TCS.NS,3618089984.0
2024-10-17,TCS.NS,3637390080.0
2024-10-17,TCS.NS,3618089984.0
2024-10-18,TCS.NS,3630500096.0
2024-10-18,TCS.NS,3618089984.0
2024-10-19,TCS.NS,3618089984.0
2024-10-22,TCS.NS,3618089984.0
2024-10-23,TCS.NS,3676069888.0
2024-10-24,TCS.NS,3618089984.0
2024-10-25,TCS.NS,3634490112.0
2024-10-26,TCS.NS,3625850112.0
2024-10-29,TCS.NS,3618089984.0
2024-10-30,TCS.NS,3631940096.0
2024-10-30,TCS.NS,3618089984.0
2024-10-31,TCS.NS,3618089984.0
2024-11-01,TCS.NS,3618089984.0
2024-11-01,TCS.NS,3724029952.0
2024-11-05,TCS.NS,3618089984.0
2024-11-05,TCS.NS,3622010112.0
2024-11-06,TCS.NS,3618089984.0
2024-11-07,TCS.NS,3618089984.0
2024-11-08,TCS.NS,3618089984.0
2024-11-12,TCS.NS,3618089984.0
2024-11-13,TCS.NS,3619209984.0
2024-11-13,TCS.NS,3618089984.0
2024-11-14,TCS.NS,3618089984.0
2024-11-14,TCS.NS,3659099904.0
2024-11-20,TCS.NS,3618089984.0
2024-11-22,TCS.NS,3618089984.0
2024-11-23,TCS.NS,3618089984.0
2024-11-26,TCS.NS,3618089984.0
2024-11-28,TCS.NS,3634909952.0
2024-11-28,TCS.NS,3618089984.0
2024-11-29,TCS.NS,3618089984.0
2024-12-03,TCS.NS,3618089984.0
2024-12-05,TCS.NS,3618089984.0
2024-12-06,TCS.NS,3618089984.0
2024-12-07,TCS.NS,3618089984.0
2024-12-10,TCS.NS,3618089984.0
2024-12-11,TCS.NS,3634089984.0
2024-12-11,TCS.NS,3618089984.0
2024-12-12,TCS.NS,3618089984.0
2024-12-17,TCS.NS,3666190080.0
2024-12-17,TCS.NS,3618089984.0
2024-12-18,TCS.NS,3618089984.0
2024-12-21,TCS.NS,3706230016.0
2024-12-21,TCS.NS,3618089984.0
2024-12-24,TCS.NS,3618089984.0
2024-12-24,TCS.NS,3628529920.0
2024-12-27,TCS.NS,3618089984.0
2024-12-28,TCS.NS,3618089984.0
2024-12-31,TCS.NS,3618089984.0
2024-12-31,TCS.NS,3623350016.0
2025-01-03,TCS.NS,3618089984.0
2025-01-04,TCS.NS,3618089984.0
2025-01-04,TCS.NS,3685019904.0
2025-01-07,TCS.NS,3618089984.0
2025-01-07,TCS.NS,3622419968.0
2025-01-11,TCS.NS,3618089984.0
2025-01-14,TCS.NS,3618089984.0
2025-01-16,TCS.NS,3618089984.0
2025-01-17,TCS.NS,3655330048.0
2025-01-17,TCS.NS,3618089984.0
2025-01-18,TCS.NS,3618089984.0
2025-01-18,TCS.NS,3690020096.0
2025-01-22,TCS.NS,3655699968.0
2025-01-22,TCS.NS,3618089984.0
2025-01-23,TCS.NS,3618089984.0
2025-01-24,TCS.NS,3618089984.0
2025-01-28,TCS.NS,3618089984.0
2025-01-29,TCS.NS,3618089984.0
2025-01-31,TCS.NS,3618089984.0
2025-02-01,TCS.NS,3618089984.0
2025-02-04,TCS.NS,3618089984.0
2025-02-06,TCS.NS,3632189952.0
2025-02-06,TCS.NS,3618089984.0
2025-02-08,TCS.NS,3665989888.0
2025-02-08,TCS.NS,3618089984.0
2025-02-12,TCS.NS,3618089984.0
2025-02-13,TCS.NS,3630360064.0
2025-02-13,TCS.NS,3618089984.0
2025-02-15,TCS.NS,3618089984.0
2025-02-18,TCS.NS,3646210048.0
2025-02-18,TCS.NS,3618089984.0
2025-02-19,TCS.NS,3618089984.0
2025-02-21,TCS.NS,3618089984.0
2025-02-25,TCS.NS,3618089984.0
2025-03-04,TCS.NS,3618089984.0
2025-03-11,TCS.NS,3639810048.0
2025-03-11,TCS.NS,3618089984.0
2025-03-12,TCS.NS,3618089984.0
2025-03-13,TCS.NS,3618089984.0
2025-03-20,TCS.NS,3618710016.0
2025-03-20,TCS.NS,3618089984.0
2025-03-22,TCS.NS,3618089984.0
2025-03-25,TCS.NS,3618089984.0
2025-03-26,TCS.NS,3618089984.0
2025-03-27,TCS.NS,3618089984.0
2025-03-27,TCS.NS,3639930112.0
2025-03-28,TCS.NS,3618089984.0
2025-04-02,TCS.NS,3618089984.0
2025-04-03,TCS.NS,3625080064.0
2025-04-03,TCS.NS,3618089984.0
2025-04-04,TCS.NS,3767780096.0
2025-04-04,TCS.NS,3618089984.0
2025-04-05,TCS.NS,3618089984.0
2025-04-08,TCS.NS,3646099968.0
2025-04-08,TCS.NS,3618089984.0
2025-04-09,TCS.NS,3618089984.0
2025-04-10,TCS.NS,3618089984.0
2025-04-12,TCS.NS,3634990080.0
2025-04-12,TCS.NS,3618089984.0
2025-04-16,TCS.NS,3618089984.0
2025-04-17,TCS.NS,3618089984.0
2025-04-22,TCS.NS,3618089984.0
2025-04-23,TCS.NS,3625949952.0
2025-04-23,TCS.NS,3618089984.0
2025-04-25,TCS.NS,3630210048.0
2025-04-25,TCS.NS,3618089984.0
2025-04-26,TCS.NS,3618089984.0
2025-05-01,TCS.NS,3637779968.0
2025-05-01,TCS.NS,3618089984.0
2025-05-03,TCS.NS,3618089984.0
2025-05-03,TCS.NS,3642030080.0
2025-05-08,TCS.NS,3618089984.0
2025-05-09,TCS.NS,3618089984.0
2025-05-10,TCS.NS,3627130112.0
2025-05-10,TCS.NS,3618089984.0
2025-05-14,TCS.NS,3726579968.0
2025-05-14,TCS.NS,3618089984.0
2025-05-15,TCS.NS,3618089984.0
2025-05-16,TCS.NS,3618089984.0
2025-05-17,TCS.NS,3636979968.0
2025-05-17,TCS.NS,3618089984.0
2025-05-24,TCS.NS,3618089984.0
2025-05-27,TCS.NS,3618089984.0
2025-05-28,TCS.NS,3657999872.0
2025-05-28,TCS.NS,3618089984.0
2025-05-29,TCS.NS,3619120128.0
2025-05-29,TCS.NS,3618089984.0
2025-05-30,TCS.NS,3618089984.0
2025-05-31,TCS.NS,3654340096.0
2025-05-31,TCS.NS,3618089984.0
2025-06-03,TCS.NS,3632349952.0
2025-06-03,TCS.NS,3618089984.0
2025-06-04,TCS.NS,3665479936.0
2025-06-04,TCS.NS,3618089984.0
